Format,Excerpt,Author,Recipient,Publisher,Reply To,Date,Quote
Letter,No,Richard Henry Lee,Edmund Pendleton,,,5/26/1788,"The manner in which we have together struggled for the just rights of human nature, with the friendly correspondence that we have maintained, entitles us, I hope, to the most unreserved confidence in each other upon the subject of human rights and the liberty of our country. ⟨It is probable that yourself, no more than I do, propose to be hereafter politically engaged; neither therefore expecting to gain or fearing to loose, the candid part of mankind will admit us to be impartial Judges, at least of the arduous business that calls you to Richmond on the 2d. of next month.⟩2 I do not recollect to have met with a sensible and candid Man who has not admitted that it would be both safer and better if amendments were made to the Constitution proposed for the government of the U. States; but the friends to the idea of amendments divide about the mode of obtaining them—Some thinking that a second Convention might do the business, whilst others fear that the attempt to remedy by another Convention would risk the whole. I have been informed that you wished Amendments, but disliked the plan of another Convention. The just weight that you have Sir in the Councils of your Country may put it in your power to save from Arbitrary Rule a great and free people. I have used the words Arbitrary Rule because great numbers fear that this will be the case, when they consider that it may be so under the new proposed System, and reflect on the unvarying progress of power in the hands of frail Man. To accomplish the ends of Society by being equal to Contingencies infinite, demands the deposit of power great and extensive indeed in the hands of Rulers. So great, as to render abuse probable, unless prevented by the most careful precautions: among which, the freedom & frequency of elections, the liberty of the Press, the Trial by Jury, and the Independency of the Judges, seem to be so capital & essential; that they ought to be [879]secured by a Bill of Rights to regulate the discretion of Rulers in a legal way, restraining the progress of Ambition & Avarice within just bounds. Rulers must act by subordinate Agents generally, and however the former may be secure from the pursuits of Justice, the latter are forever kept in Check by the trial by Jury where that exists “in all its Rights”. This most excellent security against oppression, is an universal, powerful and equal protector of all. But the benefit to be derived from this System is most effectually to be obtained from a well informed and enlightened people. Here arrises the necessity for the freedom of the Press, which is the happiest Organ of communication ever yet devised, the quickest & surest means of conveying intelligence to the human Mind. I am grieved to be forced to think, after the most mature consideration of the subject, that the proposed Constitution leaves the three essential Securities before stated, under the mere pleasure of the new Rulers! And why should it be so Sir, since the violation of these cannot be necessary to good government, but will be always extremely convenient for bad. It is a question deserving intense consideration, whether the State Sovereignties ought not to be supported, perhaps in the way proposed by Massachusetts in their 1st. 3d. & 4th Amendments.3 Force & Opinion seem to be the two ways alone by which Men can be governed—the latter appears the most proper for a free people—but remove that and obedience, I apprehend, can only be found to result from fear the Offspring of force. If this be so, can Opinion exist ⟨among the great Mass of Mankind⟩ without compitent knowledge of those who govern, and can that knowledge take place in a Country so extensive as the territory of the U. States which is stated by Capt. Hutchins4 at a Million of square miles, whilst the empire of Germany contains but 192,000, and the kingdom of France but 163,000 square miles. The almost infinite variety of climates, Soils, productions, manners, customs & interests renders this still more difficult for the general government of one Legislature; but very practicable to Confederated States united for mutual safety & happiness, each contributing to the federal head such a portion of its sovereignty as would render the government fully adequate to these purposes and No more. The people would govern themselves more easily, the laws of each State being well adapted to its own genius and circumstances; the liberties of the U. States would probably be more secure than under the proposed plan, which, carefully attended to will be found capable of annihilating the State Sovereignties by finishing the operations of their State governments under the general Legislative right of commanding Taxes without restraint. So that the productive Revenues that the States may [880]happily fall upon for their own support can be seized by superior power supported by the Congressional Courts of Justice, and by the sacred obligation of Oath imposed on all the State Judges to regard the laws of Congress as sup[reme?] over the laws and Constitutions of the States! Thus circumst[anced we?] shall probably find resistance vain, and the State governments as feeble and contemptible as was the Senatorial power under the Roman Emperors—The name existed but the thing was gone. I have observed Sir that the sensible and candid friends of the proposed plan agree that amendments would be proper, but fear the consequences of another Convention. I submit the following as an effectual compromise between the Majorities, and the formidable Minorities that generally prevail. It seems probable that the determinations of four States5 will be materially influenced by what Virginia shall do—This places a strong obligation on our country to be unusually cautious and circumspect in our Conventional conduct. The Mode that I would propose is something like that pursued by the Convention Parliament of England in 1688.6 In our Ratification insert plainly and strongly such amendments as can be agreed upon, and say; that the people of Virginia do insist upon and mean to retain them as their undoubted rights and liberties which they intend not to part with; and if these are not obtained and secured by the Mode pointed out in the 5th. article of the Convention plan in two years after the meeting of the new Congress, that Virginia shall be considered as disengaged from this Ratification. In the 5th. article it is stated that two thirds of Congress may propose amendments, which being approved by three fourths of the Legislatures become parts of the Constitution—So that the new Congress may obtain the amendments of Virginia without risking the convulsion of Conventions. Thus the beneficial parts of the new System may be retained, and a just security be given for Civil Liberty; whilst the friends of the System will be gratified in what they say is necessary, to wit, the putting the government in motion, when, as they again say, amendments may and ought to be made. The good consequences resulting from this method will probably be, that the undetermined States may be brought to harmonize, and the formidable minorities in many assenting States be quieted by so friendly and reasonable an accommodation. In this way may be happily prevented the perpetual opposition that will inevitably follow (the total adoption of the plan) from the State Legislatures; and united exertions take place. In the formation of these amendments Localities ought to be avoided as much as possible. The danger of Monopolized Trade may be avoided by calling for the consent of 3 fourths of the U. States on regulations of Commerce. The [881]trial by Jury to be according to the course of proceeding in the State where the cause criminal or civil is tried, and confining the Supreme federal Court to the jurisdiction of Law excluding Fact. To prevent surprises, and the fixing of injurious laws, it would seem to be prudent to declare against the making [perpetual?] laws until the experience of two years at least shall have [vouched?] their utility. It being much more easy to get a good Law [continued?] than a bad one repealed. The amendments of Massachusetts [appear?] to be good so far as they go, except the 2d. and extending the 7th. [to?] foreigners as well as the Citizens of other States in this Union.7 For th[eir?] adoption the aid of that powerful State may be secured. The freedom of the Press is by no means sufficiently attended to by Massachusetts, nor have they remedied the want of responsibility by the impolitic combination of President & Senate. ⟨No person, I think, can be alarmed at that part of the above proposition which proposes our discharge if the requisite Amendments are not made; because, in all human probability it will be the certain means of securing their adoption for the following reasons—N.C. N.Y. R.I. & N.H. are the 4 States that are to determine after Virginia, and there being abundant reason to suppose that they will be much influenced by our determination; if they, or 3 of them join us, I presume it cannot be fairly imagined that the rest, suppose 9, will hesitate a moment to make Amendments which are of general nature, clearly for the safety of Civil Liberty against the future designs of despotism to destroy it; and which indeed is requir’d by at least half of most of those States who have adopted the new Plan; and which finally obstruct not good but bad government.⟩ It does appear to me, that in the present temper of America, if the Massachusetts amendments, with those herein suggested being added, & were inserted in the form of our ratification as before stated, that Virginia may safely agree, and I believe that the most salutary consequences would ensue. ⟨I am sure that America and the World too look with anxious expectations at us, if we change the Liberty that we have so well deserved for elective Despotism we shall suffer the evils of the change while we labor under the contempt of Mankind⟩—I pray Sir that God may bless the Convention with wisdom, maturity of Counsel, and constant care of the public liberty; and that he may have you in his holy keeping. ⟨I find that as usual, I have written to you a long letter—but you are good and the subject is copious—I like to reason with a reasonable Man, but I disdain to notice those Scribblers in the Newspapers altho they have honored me with their abuse—My attention to them will never exist whilst there is a Cat or a Spaniel in the House!⟩"
Letter,Yes,George Mason,Thomas Jefferson,,,5/26/1788,"… I make no Doubt that You have long ago received Copys of the new Constitution of Government, framed last Summer, by the Delegates of the several States, in general Convention at Philadelphia.—Upon the most mature Consideration I was capable of, and from Motives of sincere Patriotism, I was under the Necessity of refusing my Signature, as one of the Virginia Delegates; and drew up some general Objections; which I intended to offer, by Way of Protest; but was discouraged from doing so, by the precipitate, & intemperate, not to say indecent Manner, in which the Business was conducted, during the last week of the Convention, after the Patrons of this new plan found they had a decided Majority in their Favour;2 which was obtained by [883]a Compromise between the Eastern, & the two Southern States, to permit the latter to continue the Importation of Slaves for twenty odd Years; a more favourite Object with them, than the Liberty and Happiness of the People.3— These Objections of mine were first printed very incorrectly, without my Approbation, or Privity; which laid me under some kind of Necessity of publishing them afterwards, myself.—I take the Liberty of enclosing You a Copy of them.4 You will find them conceived in general Terms; as I wished to confine them to a narrow compass.—There are many other things very objectionable in the proposed new Constitution; particularly the almost unlimited Authority over the Militia of the several States; whereby, under Colour of regulating, they may disarm, or render useless the Militia, the more easily to govern by a standing Army; or they may harrass the Militia, by such rigid Regulations, and intolerable Burdens, as to make the People themselves desire it’s Abolition.—By their Power over the Elections, they may so order them, as to deprive the People at large of any Share in the Choice of their Representatives.—By the Consent of Congress, Men in the highest Offices of Trust in the United States may receive any Emolument, Place, or Pension from a forreign Prince, or Potentate; which is setting themselves up to the highest Bidder.—But it would be tedious to enumerate all the Objections; and I am sure they cannot escape Mr. Jefferson’s Observation.—Delaware—Pensylvania—Jersey—Connecticut—Georgia, and Maryland have ratifyed the new Government (for surely it is not a Confederation) without Amendments—Massachusets has accompanyed the Ratification with proposed Amendments—Rhode Island has rejected it—New Hampshire, after some Deliberation, adjourned their Convention to June—The Convention of South Carolina is now sitting—The Convention of new York meets in June—that of North Carolina in July—and the Convention of Virginia meets on the first Monday in June. I shall set out for Richmond this week, in order to attend it.—From the best Information I have had, the Members of the Virginia Convention are so equally divided upon the Subject, that no Man can, at present, form any certain Judgement of the Issue. There seems to be a great Majority for Amendments; but many are for ratifying first, and amending afterwards. This Idea appears to me so utterly absurd, that I can not think any Man of Sense candid, in Proposing it.…"
Newspaper,No,The Impartial Examiner,,Independent Chronicle (VA),,5/28/1788,"I have in a former paper endeavored to take a view of the leading principles of the new federal constitution.1 In pursuing the design of that address it was necessary to make some previous remarks on the nature of civil government in general: This led me to premise the material discrimination between arbitrary constitutions and the constitution of free governments. The arbitrary species, or those, which fix no other limits to the [886]supreme rulers, but their own wills, are totally incompatible with the spirit of civil liberty, and exclude every idea of free government. These may be described by the harsher epithet of despotism. Some men may perhaps fancy a distinction where in reality none exists. They may conceive the possibility of a government being constituted, which may with great propriety be denominated arbitrary; and yet consider it not as despotic. If, however, it be recollected that the term despotism is a relative expression arising from the authority of masters over their servants, which authority is founded in the will of the masters, it must plainly appear that every degree of arbitrary power is despotic; and that tyranny in government, whether it be distinguished by the former, or by the latter, appellation, is its regular and natural production. For whenever a power becomes vested in any agent, as unrestrained as the will of that agent, in him are immediately created the properties of a master; and those, over whom he exercises such power, stand ipso facto in the relation of servants. To some the bare mention of despotic rule conveys the most alarming ideas of horror; yet at the same time are they satisfied with the gentler operations, as they imagine, of some species of arbitrary sway. With [– – –] of zeal they urge the expediency of a plan, which has for its basis the extended sphere of human will. They contend that it is necessary to establish a system, so unrestrained in its nature, in order to effectuate a strong and energetic government. This desirable object they seem to consider as unattainable by any other means;—and that all institutions, which convey only a limited authority, are inadequate to the purposes of society. Such a kind of responsibility, as would form a check on the supreme rulers, is deemed a source of continual impediment; and—to secure any degree of natural liberty, however small a residuum, is, in contemplation of their minds, laying the foundation of a weak government, liable to endless confusions, and productive of nothing better than sedition and anarchy. They conceive a fondness for this species of government, because it is framed in the republican stile; and, although fraught with the seeds of despotism, the apparent loveliness of its outward garb hides all the deformity of its inward corruptions. Whence it is manifest that distinctions are formed, which are preposterous and merely imaginary. Nothing, perhaps, has contributed more towards interrupting the repose of mankind than a curious attention to the names and shadows of things, whilst the real essence and substantial parts have been disregarded. That, which in any particular form has once produced much evil [887]and discontent, generally stamps a lasting impression on the mind, and is not contemplated but with extreme detestation; although evils of the same nature, when inflicted under a different appearance, are frequently submitted to without repining. Thus, after the expulsion of Tarquin, and with him the extinction of regal authority in Rome, the name of King was ever odi[o]us to the Roman people; yet did they acquiesce in the exercise of arbitrary transactions under a different form of government. Such were they frequently subjected to through the various stages of their republic; until at last the sovereign power was established in the person of a single man. This change produced a system of government, unbounded as the regal sway, and no less susceptible of tyrannical proceedings. They could then respect the name of emperor, unlimited as he was, and, though exposed to all the rage of oppression, bow down with reverence, and venerate the imperial scepter. The insidious attempts under a British administration to pervert the former government into a baneful system of tyranny had spread a general alarm throughout America. Opposition to arbitrary measures manifested itself among all ranks of people. Diligent enquiries were made to [expose?] the schemes of their enemies; jealousies excited to an unusual degree with respect to their rights and privileges;—whilst exertions were made, which produced the most desirable effects. All these circumstances conspired in exhibiting very favorable prospects, and promised a lasting security to American liberty. The injuries suffered under a government, which exposed the people of these states to the machinations of wicked and designing ministers, determined them in the choice of a system, which had principally in view the preservation of their liberty. Such was its grand object. In pursuit of this plan, as the great means of national happiness, constitutions were formed for the different states upon principles, salutary in their nature, and tending to perpetuate the freedom and independency of each. To these was added a confederation, under which the separate republics so constituted might harmonize in all their general interests. Thus were they situated—when a defect was apprehended in this confederation. The ineffectual endeavors to promote some important advantages, and to answer all the exigenc[i]es of the union, indicated a weakness in the general government. A revision was deemed expedient. When, therefore, a new constitution was proposed, it became the duty of every American diligently to enquire, first, whether this system was coincident with their standing maxims of liberty; and, if so—whether conducive to good policy. If found derogatory to the former—any [888]consideration respecting the latter should be unnecessary. This alone should mark it, as dangerous, and unworthy of approbation. The genius of America [– – –] [– – –] [– – –] [– – –] that no fancied schemes of policy should compensate for the adoption of a plan discordant to her favorite principles of liberty. This is not a chimerical illusion, but a solid and interesting consideration. A mind thus convicted must act inconsistent with propriety, and contrary to every sentiment of duty, if it would then approve of the plan. The writer of this address had, therefore, in his first number chiefly intended to take up this matter only so far as related to its principles—and having conceived that these were incompatible with the admired maxims of American liberty, his objections on that head were there laid down. Observing, however, that most of the writers in favor of the plan seem in a great measure to have passed over this important point—and recommend it merely from motives of policy; it is now intended, as the business of some succeeding papers,2 to state objections to such of the constituent parts of the plan, abstracted of its principles, as appear, in his opinion, improperly constructed, and calculated to produce ill effects in their operation. These writers seem not to regard any fundamentals in government, provided they can procure a plan, in which they fancy some prospects of immediate benefit are to be discovered. In conformity with the stile of the proposed constitution, the favorers of it have, with a peculiarity of self-applause, ascribed to themselves the distinction of federalists; while those, who oppose the plan are marked with the epithet of anti-federal. The strong desire, which has been manifested, for a union between the American states, since the revolution, affords an opportunity of making the distinction, as they imagine, to their advantage.—As federalists, in their opinion, they must be deemed friendly to the union:—as anti-federal, the opposers must, in their opinion too, be considered unfriendly. Thus on the sound of names they build their fame. For those gentlemen, however, let it be observed that the opponents seem to act on the broader scale of true federal principles. The advocates for the new code wish all sovereignty to be lodged in the hands of Congress. This is not to connect thirteen independent states—but to form one extended empire by compounding the whole, and thus destroying the sovereignty of each. The other party desire a continuance of each distinct sovereignty—and are anxious for such a degree of energy in the general government, as will cement the union in the [889]strongest manner. This they consider as one of the greatest blessings, which can attend their country."
Letter,Yes,William Short,William Nelson Jr.,,,5/30/1788,"The good Paradise,2 (for he certainly seems to me from an acquaintance of four days to be one of the best creatures on earth) has been able to answer all my questions respecting the federal & anti-federal dispositions of my friends & acquaintances in Virginia—he tells me you are strongly in the latter class & for that reason did not chuse to be a member of the convention.—I confess that as long as I confined myself to an examination of the merits of the new constitution abstracted from other considerations, that I was antifederal also, if an aversion to that constitution is properly antifederalism3—I confess also that I like much better the idea of confederated states than consolidated states.—but at present my dear sir the question is of a different kind & put [on a?] new ground—it is whether will America be in a worse condition by refusing or adopting the present constitution—& I think under that point of view we must determine in favor of it—if we accept there is always hope of amendment—if we refuse we have no prospect before us but a dissolution of the union & all its attendant evils; which are great viewed from any place, but augment tenfold when viewed from this side of Atlantic—from here we see what steps foreign powers wd. take with us under that situation.— We are waiting here with anxious expectation to know learn the result in Maryland, So Carolina & Virginia—After mustering up the forces on both sides in Virginia, it appears as dubious a point as was ever agitated before an assembly—It is P Henry & his zealous exertions which alarm us all here—We hope they will follow the wise & prudent conduct of Massachusetts—the moderation of the minority there was truely exemplary—when principles such as they avowed after having lost the question come to be well disseminated in a country, republican government is clothed with the charm of quiet & tranquillity & tumults [895]so long opposed to that form by its enemies, exist no more—peace abroad & tranquillity at home become its attributes.…"
Letter,Yes,William Short,Thomas Lee Shippen,,,5/31/1788,"Since your departure we have had no news of any steps taken towards the acceptance of the constitution—we as yet only know of six states—by the last packet we have gained no additional information except as to the dispositions of So. Carolina, Maryland & Virginia—in the two former it must be now decided—in the latter it is beginning to be in deliberation. It is said there will be no opposition in So. Carolina—in Maryland there is a very great majority in some districts against the constitution, but much the greater number of districts seem to be for it—so that on the whole there is little doubt of its being accepted by that State, so far as we may judge from newspapers & the public opinion at the time of the sailing of the Packet.—In Virginia it will be one of the most nicely divided questions that ever came on—in that State there are three parties, federalists, tho[s]e who desire the constitution but with amendments, antifederalists. It is the middle body wch. will probably decide the question, & they will probably be determined by the wise & prudent example of Massachusetts, to confirm the constitution & recommend the amendments, instead of making the amendments a condition of their acceptance.—This middle body is headed by Mason & E. Randolph both members of the Convention—the Antifederalists will be headed & lead by P. Henry, in that party the only speaker I know of except himself is J. Taylor, a lawyer whom you perhaps know.—I speak [here?] of only those whom I know to be members of the convention—I have not a complete return of elections & of course know not if R.H. Lee, is a member, though suppose it certain—in that case you know what powerful aid he will give by his talents & eloquence—The federalists, ie those who will lead are Messrs Wythe, Pendleton, Madison, Innes.—they will be speakers—Mr. Blair of Wmsburg, Monroe, Marshall, G. Nicholas are members also & strongly federal—here is a great weight of abilities, of talents & virtue, my dear sir, but the powers of Henry in a large assembly are incalculable—of those who have influence & who are not members of the [896]convention are on one side G. Washington—on the other—all the Nelsons, F.L. Lee, Arthur Lee, I believe the late Gov. Harrison—Mr. John Page of Rosewell tried to be elected for his county, but could not—he is federal—his son Mann, who is practising the law, antifederal (he is about to marry Gl Nelsons eldest daughter)—W Nelson, my friend, is strongly antifederal & did not chuse to be of the convention for that reason, it is said that reason wd. have prevented his being elected—(it is true that he is to marry Miss Byrd)—N. Burwell of the Grove, & Andrews are members for James City.—both federal—Ralph Wormeley & F. Corbin, are members & both federal—the latter par parenthese, is a speaker,—Did you ever my dear sir, recieve such a farrago of politics & private history—I receive it from Mr. Paradise,2 & thought you might be glad to hear it though not related in regular method—your analytic head will arrange it as it ought to be.… Have you ever read some pieces signed Cincinnatus & adressed to Wilson of Philadelphia?—They had escaped my particular notice in the number of things I saw & [– – –] [– – –] written on the subject of the Constitution—on learning from Mr. Paradise that A. Lee was the author I have read them over more attentively—they are the most powerful arguments against the new constitution that I have seen.—although not always conclusive they are always powerful—They prove a great deal against the constitution, but they prove nothing against the acceptance of it (in my mind) in the manner that Massachusetts has done3—Cutting wd. perhaps be surprized to hear this sentiment from me4—but I think the question before the convention at present is not whether the constitution is the best that could have been proposed?—but whether under the present circumstances of America it is for her advantage to accept the constitution proposed? …"
Letter,No,William Grayson,Nathan Dane,,,6/4/1788,"I recieved your kind letter for which I am extremely thankful: At present I have only time to let you know that the Convention has met & Edmund Pendlleton the Chancelor & who is for the Constitution was unanimously elected Presidt.—The debates began to day, but no [1573]question has been taken indicative of superiority on either side:—We have agreed to go through the Constitution by paragrap[h]s,—this is in our favor The Numbers Yesterday, were as nearly equal as possible, but two unlucky circumstances happened to day.—Govr. Randolph declared in favor of adopting the Constitution & news has come to town that So. Carolina has ratified—I have just come from a meeting & though We are alarmed we do not despond.—the district of Kentucki is with us, & if we can get over the four Counties, which lye on the Ohio between the Pensylvy. line & Big Sandy Creek, the day is our own,— Please to communicate this to Mr. Gerry, & let him know I have not time to write requesting him at the same time to prevent my being quoted in a public newspaper—I shall write you from time to time when this business laps & give you the best information in my power.2 from yr. Affect. Frd. & Most Obe Ser [P.S.] Give my complimts. to Mr. Smith3 & let him see this—"
Newspaper,No,The Impartial Examiner,,Independent Chronicle (VA),,6/4/1788,"Besides those inherent rights, which should be established as fundamental principles, independent of the constitution, there are certain other maxims essential to every free government. These should pervade the whole plan. They should be interwoven with its very texture. And, as it is necessary that the first should be preserved sacred and inviolate; so ought the last to be regarded as indispensible. These should be the leading properties, the head—the soul of the system; whilst those exist entire, supreme and uncontrouled. It will not be denied, that all power is originally vested in the people, and that it should be exercised either immediately by themselves, or mediately by their representatives. These are maxims, without the observance of which the liberty of every nation must expire. When the power is exercised by their representatives, it is expedient that the representation be whole and complete. It should be ample, that amongst the members there may be a competent knowledge of the constituents, their sentiments, connections, views and habits; and that amongst the constituents there may generally be a due degree of knowledge respecting the virtues and abilities of the members. In extensive territories, where the people are widely dispersed, and individuals can have very little communication beyond the circle of their own neighbourhood, the representation should also be extensive. In countries thus situated, unless the legislature be numerous, there cannot be expected amongst the members thereof a general knowledge of their constituents: and when the member to be elected bears a very small proportion to the number of electors, it is utterly improbable that the majority should have an adequate knowledge of those, who will be elected. So that a great part of the community must in a manner be obliged to submit their most important concerns into the hands of a few persons unknown to themselves, and of whose wisdom, integrity and patriotism they can form no competent judgment. Again, the representation should be complete, that is, it should be such as to comprehend every species of interest within the society. All orders of men, who have any permanent interest in the government, as far as practicable, ought to be represented. Regarding, then, the great diversity, which pervades most communities, from the highest funded concerns through the various stages of mercantile and mechanic interests, we must discover the necessity of an extensive delegation. When, therefore, the number of representatives in a legislature is very small, this affords objections, not only because they are not [1577]numerous enough to contain a competent knowledge of their constituents: they are inadequate to, and cannot sufficiently respect, all the complicated, variant and opposite interests, which must necessarily subsist in a commonwealth, whose inhabitants are spread over a wide-extended country. The smallness of their number enhances the dignity of their seats; and none can expect to obtain a seat, except men of the most elevated station. Thus in the beginning of a government so constituted there will be laid a foundation for the exercise of undue influence, whereby every branch of supreme power will be in a manner monopolized by one set of men: and thus the delegation will become partial. For, besides the effect of this undue influence in elections, the dispersed situation of the electors, together with that of the candidates, will ever produce much division amongst the suffrages;—and so the select party, who will be distinguished by their superior wealth, being the leading junto in this business, will easily procure a competent number to decide for themselves or their favorites. Thus it will generally happen, that elections will be determined, not by the majority of the people, but perhaps by an inconsiderable part of them; and the persons chosen will be such, whose situation and rank in life had removed them far from a knowledge of the great body of the people. They will consequently be unacquainted with the customs, feelings, opinions and wishes of most of their constituents; and as the constituents will be unacquainted with their representatives,—these will not possess the confidence of those. Doubt and distrust will prevail.—That course of congenial sentiment—that reciprocity of common interest between legislature and bulk of the nation, which should be the soul of republicanism, and are the chief objects of a free, unbiassed and general representation, will not exist in this kind of government. How, then, can it be expected that a strict regard to the good of all will mark the public proceedings? Who can really imagine that a body, thus constituted and thus invested with sovereign authority, will regularly devote their labors to promote the happiness, prosperity and freedom of a community, over whom they bear the rule—when they view themselves advanced to this state of exaltation—when this high degree of dignity will tempt them to look down with indifference, perhaps contempt, on the inhabitants of a spacious territory, as the subjects of their government—and when they contemplate these, as generally unconnected with themselves in all their most important concerns?—The uniform experience of ages operates against the idea. It may be dangerous to indulge in such a scheme of policy—lest its fairest prospects should prove visionary indeed!—lest in its exercise the directly contrary effects should be produced. For the foregoing reasons, the legislative powers proposed to be granted according to the new system appear liable to material objections. For herein the number of representatives being too small to encourage the idea of a full or complete deputation, there is no prospect of securing a due regard to all the different interests necessarily arising amongst the numerous inhabitants of America, spread over a territory so extensive—so vast—so various in climate, products, habits and connections. That part of the legislature, which is particularly denominated the house of representatives, is indeed the only popular branch; and although these officers are to be chosen by the immediate suffrages of the people, yet their dignity, being necessarily great in proportion as their number is small, fair and unbiassed elections are scarcely probable, if not impracticable. In the appointment and constitution of the other branch, the senate, we have but the shade of a deputation from the people. The state-legislatures, it seems, are to elect this body. The objections, which apply to the house of representatives, hold more strongly with regard to this, in as much as longer continuance in office will be productive of more danger; and the mode of appointment, by rendering them more independent of the people, will preclude these from having any decisive influence on their conduct. It is no argument in favor of the manner proposed, that it is the same, by which the members of the present Congress are chosen. The nature and end of the one being totally different from those of the other, if they be duly considered, it may, perhaps, be thought not inexpedient to vary the proceedings respecting them. The Congress under the present confederation are the deputies of sovereign states in the full exercise of independent government. These deputies are appointed by the legislatures thereof, not for the purpose of regulating the internal police of the states, but to superintend their general and foreign affairs so far as all the states are concerned in common. When, therefore, the legislature of any state is actually existing and in the exercise of their office, it seems not improper that such deputies should be appointed by them: for in strictness they appear to be the deputies of the legislature; and are to them immediately amenable. The proposed senate are to exercise a share of legislation in the general government, and to participate in the sovereignty of America. Thus circumstanced, they will know not any authority superior to that, whereof they themselves possess a part. They are intended, as such, to be a branch of the representation of the people. To the people they ought to be amenable: and by the people they ought to be chosen."
Letter,No,New York Federal Republican Committee,,,,6/6/1788,"We addressed you on the ______ since which a return has been made of our Elections for Delegates to the convention—It appears from ye returns that there is a majority of at least two to one who are against adopting the Constitution in its present form— We give you this information, to induce you to take measures to bring about a communication between your Convention and ours on the subject of amendments—There cannot be a doubt but that the necessary alterations can be effected, and all the apprehensions of danger from the new government removed, if your State and ours could unite in sentiments respecting the amendments, and act in concert in measures to bring them about—We have reason to believe that [816]New Hampshire will concur with us—An event of this kind would we are persuaded produce the most happy consequences and procure essential benefits to our common Country. As by this means the obnoxious & exceptionable articles in the new system would be so changed, as to create confidence in the minds of a great number of worthy Citizens, who now regard the government, as a dangerous scheme, calculated to destroy their Liberties—Under these impressions, we earnestly wish, that such of the States as have yet to deliberate on the subject, might confer on the matter, and unite in some rational plan, to procure amendments such as would preserve the strictest union with and affection between sister States— We may venture to assure you that our State will join in such measures with ye greatest cordiality. If you should be in sentiment with us we beg leave to suggest to you the propriety of writing to North Carolina, inviting them to unite with us.7"
Letter,No,William Grayson,John Lamb,,,6/9/1788,"I recieved your letter by Colo. Oswald, and the same evening9 laid it before the Commee. of Opposition: they have directed the Chairman10 to answer it by Colo. Oswald:—some of our proposed amendments are finished in the Commee.;11 the others will be forwarded as soon as agreed on: I am sorry to observe to you that our affairs in the Convention are suspended by a hair: I really cannot tell you on which side the scale will turn: the difference I am satisfied on the main question will be exceedingly small indeed:— The Governor has declared in favor of the Constitution without amendments before adoption: this however has not injured us:—neither has the news of the ratification of South Carolina:12 the opposition upon the whole is firm & united; there are seven or eight dubious characters, whose opinions are not known & on whose decisions the fate of this important question will ultimately depend: should all of them be on the other side it will make a majority of four or five agt. us. You will be pleased to consider this in the light of a private letter; at all events so far, as to prevent my being quoted in the public newspaper.—I will do myself the pleasure of giving you the earliest notice of the final decision of this Assembly; should we be strong enough to command the question, I think it will be highly expedient for the [817]Convention to open a correspondence with yours: this however is my sentimts. not knowing how others will think on the occasion."
Letter,No,Patrick Henry,John Lamb,,,6/9/1788,"I was honord by the Rect. of your Favor by the Hands of Colo. Oswald accompanying three pamphlets,14 for which & for the Communication resulting from a Veiw of the whole Subject Matter I give you sir my sincere Thanks. ⟨It is Matter of great Consolation to find that the Sentiments of a vast Majority of Virginians are in Unison with those of our northern Friends. I am satisfyd 4/5 of our Inhabitants are opposed to the new Scheme of Gover[n]ment.15 Indeed in the part of this Country lying south of James River I am confident. 9/10 are opposed to it⟩—And yet strange as it may seem, the Numbers in Convention appear equal on both Sides; so that the Majority which way soever it goes will be small—⟨The Friends & Seekers of Power have with their usual Subtelty wriggled themselves into the Choice of the People by assuming Shapes as various as the Faces of the Men they address on such Occasions⟩—If they shall carry their Point & preclude previous Amendments which we have ready to offer, it will become highly necessary to form the Society you mention. Indeed it appears the only-remaining Chance for securing a Remnant of those invaluable Rights which are yeilded by the new Plan Colo. George Mason has agreed to act as Chairman of our republican Society. His Character I need not describe. He is every way fit—And we have concluded to send you by Colo. Oswald a Copy of the Bill of Rights & of the particular Amendments we intend to propose in our Convention.16 The Fate of them is altogether uncertain, but of that you will be informed. To assimilate our Veiws on this great Subject is of the last Moment, & our Opponents expect much from our Dissention—As we see the Danger I think it is easily avoided. ⟨I can assure you that North Carolina is more decidedly opposed to the new Gover[n]ment than Virga.—The People there seem ripe for hazarding all before they Submit⟩—perhaps the organization of our System may be so contrived as to include lesser Associations dispersed throughout the State. This will remedy in some Degree the Inconveniences arising from our dispersed Situation—Colo. Oswalds short stay here prevents my saying as much on the Subject as I could otherwise have done—And after assuring you of my ardent Wishes for the Happiness of our common Country & the best Interests of Humanity, I beg Leave to subscribe myself with great Respect & Regard Sir"
